,index,Series,Country,Year,Value
15038,PER,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Peru,2021,52.2630004882813
15039,GNQ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Equatorial Guinea,2021,22.3090000152588
15040,BTN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Bhutan,2021,23.2590007781982
15041,LCA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Saint Lucia,2021,32.3540000915527
15042,KEN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Kenya,2021,36.1520004272461
15043,KGZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Kyrgyzstan,2021,33.1529998779297
15044,NIC,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Nicaragua,2021,44.4070014953613
15046,PNG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Papua New Guinea,2021,32.6699981689453
15047,TKM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Turkmenistan,2021,22.9850006103516
15048,ERI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Eritrea,2021,59.8930015563965
15049,SUR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Suriname,2021,25.382999420166
15050,PAK,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Pakistan,2021,38.9379997253418
15051,PAN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Panama,2021,33.8380012512207
15052,VEN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Venezuela,2021,23.4200000762939
15053,MNE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Montenegro,2021,21.826000213623
15055,BWA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Botswana,2021,21.5960006713867
15056,PHL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Philippines,2021,29.3349990844727
15057,TUN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Tunisia,2021,17.7980003356934
15058,SRB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Serbia,2021,21.4559993743896
15059,ECU,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Ecuador,2021,41.7719993591309
15060,SWZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Eswatini,2021,11.8140001296997
15061,MRT,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Mauritania,2021,15.6440000534058
15062,NGA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Nigeria,2021,21.2840003967285
15063,SLB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Solomon Islands,2021,68.6790008544922
15064,GTM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Guatemala,2021,45.9729995727539
15066,TUR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Türkiye,2021,32.3559989929199
15067,COM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Comoros,2021,10.9079999923706
15068,MWI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Malawi,2021,50.7270011901855
15069,AZE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Azerbaijan,2021,37.5979995727539
15070,COL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Colombia,2021,36.3580017089844
15071,ALB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Albania,2021,24.0580005645752
15072,LBY,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Libya,2021,7.82100009918213
15073,DOM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Dominican Republic,2021,37.8400001525879
15074,GEO,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Georgia,2021,26.496000289917
15075,LBR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Liberia,2021,52.7200012207031
15076,LKA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Sri Lanka,2021,23.9179992675781
15077,KAZ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Kazakhstan,2021,38.7029991149902
15079,VUT,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Vanuatu,2021,51.3190002441406
15080,WSM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Samoa,2021,34.5439987182617
15081,CAF,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Central African Republic,2021,44.8390007019043
15082,PSE,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",West Bank and Gaza Strip,2021,16.8850002288818
15083,UKR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Ukraine,2021,24.80299949646
15084,TCD,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Chad,2021,37.1599998474121
15085,IRQ,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Iraq,2021,17.1450004577637
15086,SEN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Senegal,2021,28.6650009155273
15087,ARG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Argentina,2021,28.3589992523193
15089,MDG,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Madagascar,2021,68.9049987792969
15090,NAM,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Namibia,2021,17.2000007629395
15091,BRA,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Brazil,2021,39.1920013427734
15093,GNB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Guinea-Bissau,2021,32.9780006408691
15094,IDN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Indonesia,2021,38.568000793457
15095,GIN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Guinea,2021,24.378999710083
15096,IRN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Iran,2021,17.6259994506836
15097,PRY,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Paraguay,2021,49.8240013122559
15098,BOL,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Bolivia,2021,40.7210006713867
15099,FJI,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Fiji,2021,31.6060009002686
15100,UZB,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Uzbekistan,2021,30.44700050354
15101,CMR,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Cameroon,2021,43.6599998474121
15102,LSO,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Lesotho,2021,30.9540004730225
15103,BIH,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Bosnia and Herzegovina,2021,20.9220008850098
15104,BEN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",Benin,2021,31.181999206543
15105,SOM,Net ODA received per capita (current US$),Somalia,2021,140.356194715294
15106,MYS,Net ODA received per capita (current US$),Malaysia,2021,0.428011372341455
15107,CHN,Net ODA received per capita (current US$),China (People's Republic of),2021,-0.400294532096323
15108,IND,Net ODA received per capita (current US$),India,2021,2.21567211242123
15109,NER,Net ODA received per capita (current US$),Niger,2021,70.2882632099276
15110,UGA,Net ODA received per capita (current US$),Uganda,2021,54.8548049591057
15111,HTI,Net ODA received per capita (current US$),Haiti,2021,82.6900432385197
15112,DMA,Net ODA received per capita (current US$),Dominica,2021,1091.9460820696
15113,TZA,Net ODA received per capita (current US$),Tanzania,2021,40.3776901723535
15114,GUY,Net ODA received per capita (current US$),Guyana,2021,172.527580125203
15115,BFA,Net ODA received per capita (current US$),Burkina Faso,2021,71.8376004117018
15116,ZAF,Net ODA received per capita (current US$),South Africa,2021,17.5043024568976
15117,DJI,Net ODA received per capita (current US$),Djibouti,2021,158.571649909135
15118,SSD,Net ODA received per capita (current US$),South Sudan,2021,196.092907967846
15119,JOR,Net ODA received per capita (current US$),Jordan,2021,308.998398571343
15120,DZA,Net ODA received per capita (current US$),Algeria,2021,4.85264510196956
15121,STP,Net ODA received per capita (current US$),Sao Tome and Principe,2021,312.89918092482
15122,JAM,Net ODA received per capita (current US$),Jamaica,2021,20.6705464213571
15123,AFG,Net ODA received per capita (current US$),Afghanistan,2021,116.119758508231
15124,MDV,Net ODA received per capita (current US$),Maldives,2021,214.686919435815
15125,CUB,Net ODA received per capita (current US$),Cuba,2021,13.4901375064289
15126,VNM,Net ODA received per capita (current US$),Viet Nam,2021,5.29476190930483
15127,AGO,Net ODA received per capita (current US$),Angola,2021,6.71607678996329
15128,BGD,Net ODA received per capita (current US$),Bangladesh,2021,29.7657747485875
15129,TJK,Net ODA received per capita (current US$),Tajikistan,2021,56.0714280651933
15130,BDI,Net ODA received per capita (current US$),Burundi,2021,47.0416678193399
15131,MUS,Net ODA received per capita (current US$),Mauritius,2021,231.584610687512
15132,KHM,Net ODA received per capita (current US$),Cambodia,2021,81.9107880125948
15133,GRD,Net ODA received per capita (current US$),Grenada,2021,546.826092525868
15134,ATG,Net ODA received per capita (current US$),Antigua and Barbuda,2021,58.035377416751
15135,BLZ,Net ODA received per capita (current US$),Belize,2021,193.13503737518
15136,MEX,Net ODA received per capita (current US$),Mexico,2021,4.42941769629539
15137,EGY,Net ODA received per capita (current US$),Egypt,2021,75.4152115971686
15138,CPV,Net ODA received per capita (current US$),Cabo Verde,2021,255.338682854425
15139,MAR,Net ODA received per capita (current US$),Morocco,2021,26.0331418531741
15140,SLE,Net ODA received per capita (current US$),Sierra Leone,2021,82.7442958042773
15141,MKD,Net ODA received per capita (current US$),North Macedonia,2021,163.261488542149
15142,TGO,Net ODA received per capita (current US$),Togo,2021,39.2546811629838
15143,GAB,Net ODA received per capita (current US$),Gabon,2021,41.4577431108829
15144,GMB,Net ODA received per capita (current US$),Gambia,2021,92.79840560364
15145,LAO,Net ODA received per capita (current US$),Lao People's Democratic Republic,2021,76.6539533830557
15146,MNG,Net ODA received per capita (current US$),Mongolia,2021,83.7300629367725
15147,ZMB,Net ODA received per capita (current US$),Zambia,2021,54.9865524801813
15148,ZWE,Net ODA received per capita (current US$),Zimbabwe,2021,60.9240349186607
15149,MDA,Net ODA received per capita (current US$),Moldova,2021,227.745565666681
15150,ETH,Net ODA received per capita (current US$),Ethiopia,2021,33.1012625133928
15151,XKX,Net ODA received per capita (current US$),Kosovo,2021,253.326083883451
15152,GHA,Net ODA received per capita (current US$),Ghana,2021,37.3836958258685
15153,CRI,Net ODA received per capita (current US$),Costa Rica,2021,15.1087800590075
15154,CIV,Net ODA received per capita (current US$),Côte d'Ivoire,2021,56.4555641383165
15155,ARM,Net ODA received per capita (current US$),Armenia,2021,57.9976721808186
15156,SDN,Net ODA received per capita (current US$),Sudan,2021,82.4667256476181
15157,COG,Net ODA received per capita (current US$),Congo,2021,33.2207744940781
15158,VCT,Net ODA received per capita (current US$),Saint Vincent and the Grenadines,2021,1210.75029420335
15159,TLS,Net ODA received per capita (current US$),Timor-Leste,2021,191.333158831473
15160,THA,Net ODA received per capita (current US$),Thailand,2021,1.83572594463253
15161,SYR,Net ODA received per capita (current US$),Syrian Arab Republic,2021,454.41912509349
15162,BLR,Net ODA received per capita (current US$),Belarus,2021,-27.8031340746581
15163,TUV,Net ODA received per capita (current US$),Tuvalu,2021,3214.03055351064
15164,LBN,Net ODA received per capita (current US$),Lebanon,2021,249.964633986669
15165,HND,Net ODA received per capita (current US$),Honduras,2021,60.0300933433957
15166,YEM,Net ODA received per capita (current US$),Yemen,2021,117.276759530211
15167,TON,Net ODA received per capita (current US$),Tonga,2021,1066.52706353532
15168,PRK,Net ODA received per capita (current US$),Democratic People's Republic of Korea,2021,0.700757143533019
15169,NPL,Net ODA received per capita (current US$),Nepal,2021,52.1868029887056
15170,RWA,Net ODA received per capita (current US$),Rwanda,2021,97.6579239241695
15171,COD,Net ODA received per capita (current US$),Democratic Republic of the Congo,2021,36.8706653273627
15172,MOZ,Net ODA received per capita (current US$),Mozambique,2021,70.2679468448486
15173,SLV,Net ODA received per capita (current US$),El Salvador,2021,33.670317256974
15174,MLI,Net ODA received per capita (current US$),Mali,2021,64.7026322090161
15175,PER,Net ODA received per capita (current US$),Peru,2021,9.00625098479223
15176,GNQ,Net ODA received per capita (current US$),Equatorial Guinea,2021,7.81906734858431
15177,BTN,Net ODA received per capita (current US$),Bhutan,2021,163.192645595442
15178,LCA,Net ODA received per capita (current US$),Saint Lucia,2021,556.356474209674
15179,KEN,Net ODA received per capita (current US$),Kenya,2021,59.293717498372
15180,KGZ,Net ODA received per capita (current US$),Kyrgyzstan,2021,70.9450372097194
15181,NIC,Net ODA received per capita (current US$),Nicaragua,2021,109.979648744501
15182,FSM,Net ODA received per capita (current US$),Micronesia,2021,1155.82815061156
15183,PNG,Net ODA received per capita (current US$),Papua New Guinea,2021,118.775564888747
15184,TKM,Net ODA received per capita (current US$),Turkmenistan,2021,4.36307674588806
15185,ERI,Net ODA received per capita (current US$),Eritrea,2021,11.4465268813044
15186,SUR,Net ODA received per capita (current US$),Suriname,2021,46.5590526938299
15187,PAK,Net ODA received per capita (current US$),Pakistan,2021,11.6606541193749
15188,PAN,Net ODA received per capita (current US$),Panama,2021,20.8008384997359
15189,VEN,Net ODA received per capita (current US$),Venezuela,2021,9.68515188802798
15190,MNE,Net ODA received per capita (current US$),Montenegro,2021,213.013001862829
15191,MHL,Net ODA received per capita (current US$),Marshall Islands,2021,2547.44358493655
15192,BWA,Net ODA received per capita (current US$),Botswana,2021,37.2543437858402
15193,PHL,Net ODA received per capita (current US$),Philippines,2021,14.3347844166016
15194,TUN,Net ODA received per capita (current US$),Tunisia,2021,89.1629160247513
15195,SRB,Net ODA received per capita (current US$),Serbia,2021,77.9989142051782
15196,ECU,Net ODA received per capita (current US$),Ecuador,2021,16.7667385837935
15197,SWZ,Net ODA received per capita (current US$),Eswatini,2021,104.875486290891
15198,MRT,Net ODA received per capita (current US$),Mauritania,2021,92.0525245265128
15199,NGA,Net ODA received per capita (current US$),Nigeria,2021,15.7318140966082
15200,SLB,Net ODA received per capita (current US$),Solomon Islands,2021,372.55014325766
15201,GTM,Net ODA received per capita (current US$),Guatemala,2021,29.8812156396492
15202,PLW,Net ODA received per capita (current US$),Palau,2021,2802.37451850495
15203,TUR,Net ODA received per capita (current US$),Türkiye,2021,12.4512536512802
15204,COM,Net ODA received per capita (current US$),Comoros,2021,185.486071987201
15205,MWI,Net ODA received per capita (current US$),Malawi,2021,58.0505260124319
15206,AZE,Net ODA received per capita (current US$),Azerbaijan,2021,0.911444824652232
15207,COL,Net ODA received per capita (current US$),Colombia,2021,37.1688246314603
15208,ALB,Net ODA received per capita (current US$),Albania,2021,224.888019259256
15209,LBY,Net ODA received per capita (current US$),Libya,2021,51.2332317325953
15210,DOM,Net ODA received per capita (current US$),Dominican Republic,2021,40.2568015774437
15211,GEO,Net ODA received per capita (current US$),Georgia,2021,206.988606148513
15212,LBR,Net ODA received per capita (current US$),Liberia,2021,115.336416384587
15213,LKA,Net ODA received per capita (current US$),Sri Lanka,2021,6.94890804810737
15214,KAZ,Net ODA received per capita (current US$),Kazakhstan,2021,2.92721614959626
15215,KIR,Net ODA received per capita (current US$),Kiribati,2021,564.815253003145
15216,VUT,Net ODA received per capita (current US$),Vanuatu,2021,522.283510454071
15217,WSM,Net ODA received per capita (current US$),Samoa,2021,380.318502807785
15218,CAF,Net ODA received per capita (current US$),Central African Republic,2021,119.573321423012
15219,PSE,Net ODA received per capita (current US$),West Bank and Gaza Strip,2021,438.425767750017
15220,UKR,Net ODA received per capita (current US$),Ukraine,2021,50.5388376764744
15221,TCD,Net ODA received per capita (current US$),Chad,2021,42.0349798317124
15222,IRQ,Net ODA received per capita (current US$),Iraq,2021,41.5628465687557
15223,SEN,Net ODA received per capita (current US$),Senegal,2021,81.7421891850134
15224,ARG,Net ODA received per capita (current US$),Argentina,2021,3.35154329323387
15225,NRU,Net ODA received per capita (current US$),Nauru,2021,2698.42525150133
15226,MDG,Net ODA received per capita (current US$),Madagascar,2021,36.2464567485407
15227,NAM,Net ODA received per capita (current US$),Namibia,2021,71.9996546328441
15228,BRA,Net ODA received per capita (current US$),Brazil,2021,5.17402881546109
15229,MMR,Net ODA received per capita (current US$),Myanmar,2021,27.7115808818524
15230,GNB,Net ODA received per capita (current US$),Guinea-Bissau,2021,80.6125599327556
15231,IDN,Net ODA received per capita (current US$),Indonesia,2021,2.23697850843614
15232,GIN,Net ODA received per capita (current US$),Guinea,2021,43.3538315404002
15233,IRN,Net ODA received per capita (current US$),Iran,2021,3.45493780331132
15234,PRY,Net ODA received per capita (current US$),Paraguay,2021,26.1105670510308
15235,BOL,Net ODA received per capita (current US$),Bolivia,2021,41.8362644784112
15236,FJI,Net ODA received per capita (current US$),Fiji,2021,654.74092307331
15237,UZB,Net ODA received per capita (current US$),Uzbekistan,2021,32.6640900556816
15238,CMR,Net ODA received per capita (current US$),Cameroon,2021,41.4131185176991
15239,LSO,Net ODA received per capita (current US$),Lesotho,2021,77.6785336108916
15240,BIH,Net ODA received per capita (current US$),Bosnia and Herzegovina,2021,174.19136302016
15241,BEN,Net ODA received per capita (current US$),Benin,2021,64.9070433249995
15379,SOM,External debt stocks (% of GNI),Somalia,2021,66.685383356828
15381,CHN,External debt stocks (% of GNI),China (People's Republic of),2021,15.3755413640157
15382,IND,External debt stocks (% of GNI),India,2021,19.6181936652386
15383,NER,External debt stocks (% of GNI),Niger,2021,32.8170182128979
15384,UGA,External debt stocks (% of GNI),Uganda,2021,48.3312768970003
15385,HTI,External debt stocks (% of GNI),Haiti,2021,12.4196926757698
15386,DMA,External debt stocks (% of GNI),Dominica,2021,69.0645527022062
15387,TZA,External debt stocks (% of GNI),Tanzania,2021,42.1682094358535
15388,GUY,External debt stocks (% of GNI),Guyana,2021,26.6018674372992
15389,BFA,External debt stocks (% of GNI),Burkina Faso,2021,55.0103121643127
15390,ZAF,External debt stocks (% of GNI),South Africa,2021,41.2726940814809
15391,DJI,External debt stocks (% of GNI),Djibouti,2021,97.7047732424862
15393,JOR,External debt stocks (% of GNI),Jordan,2021,92.9110538533831
15394,DZA,External debt stocks (% of GNI),Algeria,2021,4.50128410231831
15395,STP,External debt stocks (% of GNI),Sao Tome and Principe,2021,55.4219877401749
15396,JAM,External debt stocks (% of GNI),Jamaica,2021,133.937043740665
15398,MDV,External debt stocks (% of GNI),Maldives,2021,86.8475076041315
15400,VNM,External debt stocks (% of GNI),Viet Nam,2021,39.2912609366124
15401,AGO,External debt stocks (% of GNI),Angola,2021,100.663461718028
15402,BGD,External debt stocks (% of GNI),Bangladesh,2021,20.8659284881023
15403,TJK,External debt stocks (% of GNI),Tajikistan,2021,66.6799904038258
15404,BDI,External debt stocks (% of GNI),Burundi,2021,33.209217015106
15405,MUS,External debt stocks (% of GNI),Mauritius,2021,108.659408856417
15406,KHM,External debt stocks (% of GNI),Cambodia,2021,78.4094000477555
15407,GRD,External debt stocks (% of GNI),Grenada,2021,67.857131331544
15409,BLZ,External debt stocks (% of GNI),Belize,2021,85.0138361295028
15410,MEX,External debt stocks (% of GNI),Mexico,2021,48.0446970679748
15411,EGY,External debt stocks (% of GNI),Egypt,2021,36.5662119685647
15412,CPV,External debt stocks (% of GNI),Cabo Verde,2021,108.497818310197
15413,MAR,External debt stocks (% of GNI),Morocco,2021,50.0672162817804
15414,SLE,External debt stocks (% of GNI),Sierra Leone,2021,60.4552415549672
15415,MKD,External debt stocks (% of GNI),North Macedonia,2021,82.011865236433
15416,TGO,External debt stocks (% of GNI),Togo,2021,41.1004966647613
15417,GAB,External debt stocks (% of GNI),Gabon,2021,45.2841804757079
15418,GMB,External debt stocks (% of GNI),Gambia,2021,52.9739288842882
15419,LAO,External debt stocks (% of GNI),Lao People's Democratic Republic,2021,97.1619107882028
15420,MNG,External debt stocks (% of GNI),Mongolia,2021,260.654210169717
15421,ZMB,External debt stocks (% of GNI),Zambia,2021,124.710816644665
15422,ZWE,External debt stocks (% of GNI),Zimbabwe,2021,53.7466653677526
15423,MDA,External debt stocks (% of GNI),Moldova,2021,66.0780650732659
15424,ETH,External debt stocks (% of GNI),Ethiopia,2021,27.1126445553694
15425,XKX,External debt stocks (% of GNI),Kosovo,2021,36.3860005577559
15426,GHA,External debt stocks (% of GNI),Ghana,2021,47.8355718306676
15427,CRI,External debt stocks (% of GNI),Costa Rica,2021,56.382491511428
15428,CIV,External debt stocks (% of GNI),Côte d'Ivoire,2021,43.9782297899831
15429,ARM,External debt stocks (% of GNI),Armenia,2021,102.592812619282
15430,SDN,External debt stocks (% of GNI),Sudan,2021,68.0730431556034
15431,COG,External debt stocks (% of GNI),Congo,2021,70.4744088072952
15432,VCT,External debt stocks (% of GNI),Saint Vincent and the Grenadines,2021,59.4513848782874
15433,TLS,External debt stocks (% of GNI),Timor-Leste,2021,11.7145812454137
15434,THA,External debt stocks (% of GNI),Thailand,2021,43.2181416315862
15436,BLR,External debt stocks (% of GNI),Belarus,2021,63.4781393369173
15438,LBN,External debt stocks (% of GNI),Lebanon,2021,381.721170413821
15439,HND,External debt stocks (% of GNI),Honduras,2021,45.2779854953493
15443,NPL,External debt stocks (% of GNI),Nepal,2021,24.2719917810648
15444,RWA,External debt stocks (% of GNI),Rwanda,2021,82.9373168886333
15445,COD,External debt stocks (% of GNI),Democratic Republic of the Congo,2021,19.7899006853599
15446,MOZ,External debt stocks (% of GNI),Mozambique,2021,398.59268357144
15447,SLV,External debt stocks (% of GNI),El Salvador,2021,74.3982284964401
15448,MLI,External debt stocks (% of GNI),Mali,2021,34.7747332419689
15449,PER,External debt stocks (% of GNI),Peru,2021,42.2027498125249
15452,LCA,External debt stocks (% of GNI),Saint Lucia,2021,51.1754786563597
15453,KEN,External debt stocks (% of GNI),Kenya,2021,37.9068997317168
15454,KGZ,External debt stocks (% of GNI),Kyrgyzstan,2021,115.810342528814
15455,NIC,External debt stocks (% of GNI),Nicaragua,2021,108.756910131507
15457,PNG,External debt stocks (% of GNI),Papua New Guinea,2021,65.4759244914511
15461,PAK,External debt stocks (% of GNI),Pakistan,2021,38.1684345253665
15464,MNE,External debt stocks (% of GNI),Montenegro,2021,177.880840523584
15466,BWA,External debt stocks (% of GNI),Botswana,2021,11.8952988426495
15467,PHL,External debt stocks (% of GNI),Philippines,2021,26.0741767249459
15468,TUN,External debt stocks (% of GNI),Tunisia,2021,91.3896188330909
15469,SRB,External debt stocks (% of GNI),Serbia,2021,67.8280207004214
15470,ECU,External debt stocks (% of GNI),Ecuador,2021,55.7348930064906
15471,SWZ,External debt stocks (% of GNI),Eswatini,2021,25.3203676181767
15472,MRT,External debt stocks (% of GNI),Mauritania,2021,59.1764144048722
15473,NGA,External debt stocks (% of GNI),Nigeria,2021,17.9824399462561
15474,SLB,External debt stocks (% of GNI),Solomon Islands,2021,29.1513571987524
15475,GTM,External debt stocks (% of GNI),Guatemala,2021,31.9760785544342
15477,TUR,External debt stocks (% of GNI),Türkiye,2021,54.2118197849906
15478,COM,External debt stocks (% of GNI),Comoros,2021,25.5245131438135
15479,MWI,External debt stocks (% of GNI),Malawi,2021,25.6919244435066
15480,AZE,External debt stocks (% of GNI),Azerbaijan,2021,27.4741728629862
15481,COL,External debt stocks (% of GNI),Colombia,2021,56.1576105673685
15482,ALB,External debt stocks (% of GNI),Albania,2021,61.5541451787199
15484,DOM,External debt stocks (% of GNI),Dominican Republic,2021,48.819408453232
15485,GEO,External debt stocks (% of GNI),Georgia,2021,124.837285345385
15486,LBR,External debt stocks (% of GNI),Liberia,2021,56.3804935655117
15487,LKA,External debt stocks (% of GNI),Sri Lanka,2021,68.6177737130877
15488,KAZ,External debt stocks (% of GNI),Kazakhstan,2021,95.8996119801766
15490,VUT,External debt stocks (% of GNI),Vanuatu,2021,50.5730877617739
15491,WSM,External debt stocks (% of GNI),Samoa,2021,57.3070724109387
15492,CAF,External debt stocks (% of GNI),Central African Republic,2021,41.494769034064
15494,UKR,External debt stocks (% of GNI),Ukraine,2021,69.5490238076234
15495,TCD,External debt stocks (% of GNI),Chad,2021,34.5627476532275
15496,IRQ,External debt stocks (% of GNI),Iraq,2021,12.2582826891135
15497,SEN,External debt stocks (% of GNI),Senegal,2021,106.987541676953
15498,ARG,External debt stocks (% of GNI),Argentina,2021,51.1489734430828
15500,MDG,External debt stocks (% of GNI),Madagascar,2021,37.3177639259795
15502,BRA,External debt stocks (% of GNI),Brazil,2021,38.9143739669949
15503,MMR,External debt stocks (% of GNI),Myanmar,2021,21.9888330466391
15504,GNB,External debt stocks (% of GNI),Guinea-Bissau,2021,67.7677835631514
15505,IDN,External debt stocks (% of GNI),Indonesia,2021,36.0747744694722
15506,GIN,External debt stocks (% of GNI),Guinea,2021,33.6082602441717
15508,PRY,External debt stocks (% of GNI),Paraguay,2021,56.1564631063182
15509,BOL,External debt stocks (% of GNI),Bolivia,2021,40.5617789973917
15510,FJI,External debt stocks (% of GNI),Fiji,2021,46.5217884264452
15511,UZB,External debt stocks (% of GNI),Uzbekistan,2021,56.1568766769349
15512,CMR,External debt stocks (% of GNI),Cameroon,2021,36.0638497518008
15513,LSO,External debt stocks (% of GNI),Lesotho,2021,63.923709189004
15514,BIH,External debt stocks (% of GNI),Bosnia and Herzegovina,2021,58.0777275172209
15515,BEN,External debt stocks (% of GNI),Benin,2021,38.9990832897077
15516,SOM,"Foreign direct investment, net inflows (% of GDP)",Somalia,2021,5.97142107125806
15517,MYS,"Foreign direct investment, net inflows (% of GDP)",Malaysia,2021,4.98568344154213
15518,CHN,"Foreign direct investment, net inflows (% of GDP)",China (People's Republic of),2021,1.88326293759591
15519,IND,"Foreign direct investment, net inflows (% of GDP)",India,2021,1.40815877116502
15520,NER,"Foreign direct investment, net inflows (% of GDP)",Niger,2021,3.98812654988296
15521,UGA,"Foreign direct investment, net inflows (% of GDP)",Uganda,2021,2.71518465134808
15522,HTI,"Foreign direct investment, net inflows (% of GDP)",Haiti,2021,0.24492951857226
15523,DMA,"Foreign direct investment, net inflows (% of GDP)",Dominica,2021,6.09528324921466
15524,TZA,"Foreign direct investment, net inflows (% of GDP)",Tanzania,2021,1.35880351108998
15525,GUY,"Foreign direct investment, net inflows (% of GDP)",Guyana,2021,27.8117107179155
15526,BFA,"Foreign direct investment, net inflows (% of GDP)",Burkina Faso,2021,0.695992838128722
15527,ZAF,"Foreign direct investment, net inflows (% of GDP)",South Africa,2021,9.8555271181587
15528,DJI,"Foreign direct investment, net inflows (% of GDP)",Djibouti,2021,4.78756058158321
15530,JOR,"Foreign direct investment, net inflows (% of GDP)",Jordan,2021,1.35936361726795
15531,DZA,"Foreign direct investment, net inflows (% of GDP)",Algeria,2021,0.533091650897436
15532,STP,"Foreign direct investment, net inflows (% of GDP)",Sao Tome and Principe,2021,11.2028307372749
15533,JAM,"Foreign direct investment, net inflows (% of GDP)",Jamaica,2021,2.18644447667856
15534,AFG,"Foreign direct investment, net inflows (% of GDP)",Afghanistan,2021,0.139319462125938
15535,MDV,"Foreign direct investment, net inflows (% of GDP)",Maldives,2021,8.20399453681108
15537,VNM,"Foreign direct investment, net inflows (% of GDP)",Viet Nam,2021,4.27708063908642
15538,AGO,"Foreign direct investment, net inflows (% of GDP)",Angola,2021,-6.46118626830981
15539,BGD,"Foreign direct investment, net inflows (% of GDP)",Bangladesh,2021,0.414124824478727
15540,TJK,"Foreign direct investment, net inflows (% of GDP)",Tajikistan,2021,0.960845884589944
15541,BDI,"Foreign direct investment, net inflows (% of GDP)",Burundi,2021,0.284120849243439
15542,MUS,"Foreign direct investment, net inflows (% of GDP)",Mauritius,2021,2.19609953705315
